tradeId,riskType,riskCurrency,value,marketDataId,scenarioId,valuationModel,run,errorStatus
114,IR Par Delta,CAD,-367521.53;-987369.34;391540.29;-239302.08;-429092.58;131492.91;497875.07;82216.95;-869492.64;265363.91;535456.05;158794.71;-494919.53;949543.88;991195.61;210247.37;101062.94;-870937.21;214937.32;-900974.5;780755.42;-633259.89;157684.96;-708115.63;62326.32;-980797.62;814116.19;124.12;143229.5;-503035.75;140998.71;-827805.96;-954817.05;-465687.57;-51998.53;454395.57;572930.39;291817.76;28713.44;-581381.92;-217968.33;368793.36;460359.79;843255.93;31379.31;-368304.38;165289.1;-178347.54;-209827.0;-26532.57;-355305.61;601132.5;695041.38;-684892.69;-80108.18;-643278.96;-54899.73;31919.3;-591463.73;-151591.83;966256.15;12989.56;-889589.55;-788545.62;-469148.11;-90461.36;-153908.09;-856291.6;3137.48;143213.96;-499698.53;75096.06;-685215.88;449111.15;617321.12;-638090.65;119986.07;-923068.42;699055.23;485479.27;880288.27;39266.78;-106409.81;-44924.78;-379183.46;-659727.06;-852566.02;106921.93;259691.11;-420534.87;-504899.16;-623075.05;179856.16;-454661.58;811521.42;-919339.93;581036.51;-22886.12;-73613.81;677710.55,5,0,BASE,EOD,
308,IR Basis Delta,SEK,701682.95;-38212.65;825491.27;-315561.26;389930.42;535214.72;441389.68;846869.59;-903062.46;169473.83;744998.06;-226183.9;203470.26;741774.0;-923010.19;-857576.89;-883145.5;801386.58;-366984.95;-981779.48;-290636.15;-371660.91;567047.58;190282.88;-98462.65;-451156.24;339329.92;984813.91;-844896.83;989253.86;556299.33;-944018.62;-745848.63;204712.77;922379.28;477913.93;-382528.07;-67027.53;768921.12;-843385.27;-227575.42;-35818.11;936555.26;-524639.3;-865062.79;885354.95;-703867.06;577965.38;982012.7;391640.32;999522.15;703648.21;-940126.17;177707.44;-573586.73;-826248.16;935623.38;-135526.68;-357296.87;154701.72;-926213.79;-227347.3;-635353.58;-300787.84;-220872.69;-512135.8;-244393.38;-915231.35;933618.45;-399520.47;98155.11;901525.05;677795.77;432628.97;-758544.5;654751.23;622589.03;-527548.5;615555.95;712590.42;564428.82;-344498.41;549434.97;727424.26;-248062.59;306287.75;583571.86;-615179.22;-743100.06;-520423.34;146156.59;-968512.46;-146143.24;922447.8;-444576.92;502715.93;-202830.86;-27735.67;349672.73;163190.93,9,0,COPULA,EOD,
503,IR Zero Delta,JPY,655381.51;187369.57;508628.13;-988858.21;-533038.38;-49106.77;178011.04;-838183.57;-393520.44;-730869.68;845757.63;-331339.13;-179410.46;822439.58;532788.88;-607508.62;364962.63;-305239.52;-542725.51;-928036.36;133409.79;305143.41;650647.11;157514.91;798933.24;982599.56;271173.08;613789.56;-266176.18;89880.13;27285.3;-498930.25;936494.11;-575140.46;885143.39;633249.93;609686.2;255726.68;901315.91;167824.39;-590409.89;-466814.9;-160183.27;-228342.24;484981.26;-618725.33;581177.99;498902.09;-315974.41;-719679.62;-707904.25;781750.71;947.41;35352.44;-972431.55;397153.55;-330929.52;407718.01;26334.79;-518915.55;899595.12;702102.3;349440.01;674361.28;-752823.22;645695.74;-262863.73;-143995.37;670611.32;-59777.47;-410311.79;626829.0;945923.97;54377.63;633275.27;916127.77;864797.68;302236.21;-478039.01;-295369.07;684007.65;771923.64;447315.99;-542772.07;-711837.83;-403228.47;-992464.36;-232572.49;-134522.48;-811871.97;-319370.68;937458.0;651617.75;-805699.06;508007.84;-729203.22;-826401.05;-709201.85;586941.37;-45948.14,4,0,MC,EOD,
785,IR FWD Delta,JPY,613038.02;-942238.09;-783797.76;238549.79;768459.0;-457781.46;772890.47;44918.1;-147124.46;-21675.19;981946.6;196147.16;-694002.71;448464.44;687822.75;940957.67;657829.05;-511833.04;-436812.01;125840.05;104026.84;-892624.25;-919910.79;-579506.76;-811439.51;721855.18;449867.45;117404.63;-694908.38;-143064.44;795765.22;78818.15;290205.91;-176013.75;-163481.72;-970390.6;-479541.04;284784.99;-393992.49;-91045.6;-371508.81;147660.27;-121055.58;-946640.85;-604577.32;837947.04;29796.3;-243483.66;-656619.89;68312.45;-768519.35;414139.93;812818.82;-142550.3;-475544.36;609259.83;192631.68;675295.81;-898682.48;-130950.71;355619.21;350801.75;702039.34;953196.53;499374.23;165852.42;-358013.73;862684.11;-608051.64;-313749.48;-106836.45;-810004.29;329964.62;698528.78;-550246.99;457455.34;458281.18;1199.85;804639.29;-821763.97;-701732.57;-840955.8;-158053.76;885193.71;-683667.59;581827.74;695572.9;-267233.99;-731195.41;492967.86;246517.37;631711.85;209005.84;-901555.64;580635.76;451707.36;-145224.75;-775333.69;158287.25;981607.99,6,0,SABR,EOD,
815,IR Zero Delta,CAD,-734244.9;356683.35;891022.58;305955.23;965431.23;553002.56;494238.02;-327604.68;-334052.98;-820461.29;-656720.71;833893.27;-504997.66;-86198.45;52864.43;-385956.28;-274253.3;94592.15;-259477.17;345057.63;-878289.76;798298.75;-643559.83;808048.07;131144.32;-298263.57;-481729.73;-290496.44;320494.25;-857679.01;-223500.42;-462452.11;-330329.13;986007.3;404833.07;-29928.87;-847473.35;-218707.47;-315767.62;-222123.85;-81308.08;-11441.62;-438328.99;260628.82;323406.4;670348.73;-710314.76;932044.84;927591.09;-112173.13;24402.51;873667.05;695228.24;475121.3;599999.87;149540.93;939686.51;-839861.43;532272.92;970604.91;-496995.46;-558081.9;531273.51;-157576.76;769690.32;-61615.46;31875.84;-382144.14;-639050.32;863985.39;-953953.98;910490.57;568574.99;334638.45;-786774.55;-734340.66;-856723.94;-558194.02;790939.97;552757.69;-97669.49;-122865.2;-222792.01;523988.62;554283.66;-996062.69;72314.14;-941927.89;666155.22;776702.66;-641901.89;-550168.37;-58857.06;-276096.34;371568.63;223867.93;-21505.91;-171708.07;-813762.1;935730.68,6,0,SABR,EOD,
914,IR Par Delta,EUR,387898.42;-423530.13;545898.66;-618914.53;-324856.81;-926697.01;460372.3;-70125.08;17720.23;167383.47;-890377.38;867133.64;-61927.21;-405327.57;330295.28;120620.75;505439.21;698848.89;-39791.98;-739051.14;-701597.41;805600.28;-928534.96;652986.11;472978.33;-123753.17;-757723.23;-587238.23;-887556.68;495685.68;26900.85;-577060.55;-244539.07;-16658.22;349770.51;-53017.32;377828.69;-511419.25;667268.52;755121.25;609825.6;-400354.4;-501555.87;-620219.18;-683273.79;-189708.43;-826799.83;-398435.12;99276.4;840052.31;141445.8;-251438.21;-597251.57;-935274.08;-489361.58;937502.11;625523.27;620393.82;204503.27;-261266.48;-907101.29;16839.26;-248817.64;416080.57;897334.1;407531.59;-274980.78;-166658.53;-182709.84;293589.17;-759211.87;123903.16;-223033.66;683882.96;-180978.13;-799618.24;471446.76;318427.78;-818450.98;-483058.37;821162.72;-307287.32;636887.38;-504031.57;743343.69;469676.53;515890.49;57818.65;-845906.43;818085.03;-273745.29;473099.76;34964.41;-681131.13;-239501.02;358167.71;-399723.02;958563.35;-34426.05;700329.47,5,0,COPULA,EOD,
349,IR FWD Delta,USD,-269678.02;93954.33;-972303.98;670816.29;91066.98;607356.9;-98151.8;-805980.84;-858025.33;763137.76;871937.28;-464813.17;285683.02;632064.72;528262.62;163669.1;-977440.77;504255.24;959583.14;-40326.23;-308195.3;238846.83;693974.38;-473304.05;438612.19;-19065.18;-336229.12;-622313.34;-564953.95;-889182.34;-426603.27;219285.16;697133.48;-403032.31;-702566.9;705817.22;-170509.52;390388.05;-710937.07;342567.86;600989.67;217072.34;172759.41;-701273.66;-42479.73;-34041.73;-992688.38;-16024.8;351564.01;747718.79;814343.82;-267382.47;680561.91;407816.01;-628752.29;602141.69;271112.88;-507762.27;-393546.13;124852.72;217018.63;-70218.64;-434255.84;65167.97;-397009.43;86878.12;637836.65;-249356.67;574367.35;-103855.47;672598.61;105999.13;343071.96;-788782.72;916888.01;-235587.41;-333562.78;-761016.43;375021.62;616779.98;802800.59;72189.27;828453.37;606047.71;135309.04;-711890.13;-355921.6;-6459.68;-135341.29;776949.22;222692.48;206672.4;564346.15;-808993.47;839130.05;-442769.09;-527883.77;969531.78;-257103.83;11012.13,10,0,MC,EOD,
446,IR Par Delta,USD,324836.69;851251.03;552333.66;-286872.99;-307416.37;-565879.0;-398319.83;155719.81;99152.33;312559.52;-475518.56;-837301.68;-701112.81;929262.58;-563123.92;13703.07;-654326.69;-127491.34;-771667.69;-881405.49;241064.89;-271519.97;78400.26;-554522.15;-345429.84;-114313.51;-279350.99;966470.86;-719485.91;465577.48;577784.4;192774.51;-516042.32;210447.47;128415.41;-27365.85;651306.29;-972503.72;-617997.91;142355.93;-360256.73;-377091.52;555878.35;126183.56;-208726.08;-213241.45;-471392.4;-38471.8;646750.05;932088.47;-927821.73;178515.99;671939.42;-584751.29;873464.16;-952588.64;-490282.31;182284.27;-15258.74;-199098.55;227427.81;856026.26;-730308.1;-191643.16;-488750.63;162332.87;939609.14;226875.7;-770215.92;-362857.16;-316816.46;412332.81;-746700.17;112591.45;988953.1;567428.18;-419157.59;-390892.74;-782772.95;-374291.93;-539634.72;-805965.73;-107846.57;703247.16;825770.63;181664.31;-803151.05;-883481.49;-457988.3;-88592.3;-955981.87;-182607.37;-773128.92;813924.23;-147123.8;451055.03;-858008.86;665291.48;446482.34;233821.87,7,0,COPULA,EOD,
709,IR FWD Delta,AUD,98699.41;593670.01;-829148.62;-755126.76;-573551.78;-652500.85;-945665.58;-615504.73;434803.4;629057.87;336461.46;900096.14;232957.03;-446147.06;-569820.41;-700649.14;650879.5;-905288.51;685270.2;744975.31;697043.6;848586.99;-458179.4;-378595.79;731198.98;183900.92;-732398.88;770867.85;883169.85;-535262.42;492200.42;-678157.78;-982016.98;51897.75;-689824.27;-602271.08;441159.22;-751198.9;-752977.62;-427204.26;559137.66;-85584.29;-486817.47;-44071.99;427243.57;-607806.94;905494.1;428970.98;-812370.33;-203603.28;168139.18;-444303.39;-497209.46;-453956.55;-382220.17;-322898.63;382332.6;84648.59;-815970.69;-149300.43;-533872.21;-655724.24;-457140.32;134607.63;-879179.03;870315.65;119864.72;-651512.47;28238.79;-532072.49;609321.06;-554753.08;491181.71;-655941.85;-30010.03;976396.75;924674.33;926162.06;-202178.97;232847.13;560156.23;386519.69;-352031.11;-442698.32;634537.38;-975644.96;-691462.11;701054.34;-228325.21;470635.74;-570415.52;620118.1;-594512.06;-146489.7;-770115.87;-21130.67;-367722.42;-731248.32;-433783.41;-704128.25,10,0,MC,EOD,
942,IR Par Delta,SEK,-62554.74;-394646.16;-231393.79;-24020.17;-750254.03;900599.8;-573356.4;959846.63;-471939.76;-559169.76;87238.49;-921337.88;528766.64;-137330.2;-312933.22;-936760.04;-530487.8;-61730.32;-716323.28;889467.93;-49125.09;420412.96;604282.92;780159.41;578965.58;-842448.91;-355371.59;927866.04;293249.25;796786.79;956814.47;-94040.28;-99302.65;-839701.57;-754846.31;-43830.45;-494189.12;447195.4;-245779.37;610769.68;721075.31;-959598.4;208805.12;516357.11;522328.64;95428.2;972011.64;610139.57;-271417.34;-415748.89;-641570.37;144809.47;-329245.78;-865505.15;956862.95;-546087.29;205042.38;-497560.9;625242.37;-488060.68;-549540.88;-245837.0;755132.12;654412.22;30154.46;-84413.57;192115.6;162708.56;-319976.83;-495852.62;230232.26;-841849.08;563511.93;-992422.69;403630.02;555108.24;437700.39;599529.16;314431.42;837497.1;-472991.47;69455.25;-896237.16;-261446.33;259338.76;707314.62;-915649.47;-803377.77;626480.47;802781.27;811203.63;307711.37;-566886.43;-399771.3;-939917.3;-541068.84;-818734.19;363274.67;-536448.74;664454.8,3,0,BASE,EOD,
200,IR Basis Delta,JPY,918058.78;482835.33;-693895.31;636205.74;908425.99;392471.06;-420730.76;-368901.31;-640182.56;-417628.19;-444661.34;-167857.49;29541.82;-568734.47;518105.98;-140033.0;60537.67;-690254.72;-835697.04;29822.32;-630625.91;937966.1;65592.47;-760005.44;-652708.95;840458.52;-793769.64;-905905.85;717614.03;-290373.98;87765.84;-220212.4;558573.68;7468.25;-247474.6;-896793.01;697704.25;120165.58;103302.19;435435.16;-348920.02;-520463.2;-733766.06;-896216.0;620803.77;-377714.1;-306877.87;-64209.68;-732007.84;-455915.27;-405864.59;-943082.53;-675840.17;-151138.34;705003.14;16166.68;-181615.12;-313120.61;397026.97;-835518.77;-30602.08;703503.65;619253.56;-991170.04;-385411.86;-670578.08;205216.74;962173.43;-897072.99;-869706.31;409810.91;817008.99;129369.44;-494871.29;830115.06;-639824.8;368871.45;-803993.92;820957.23;553476.65;662423.59;611690.54;397026.18;-616922.29;-923200.48;-974798.34;-361820.78;15466.32;-436575.06;-822404.8;-192860.94;-910349.0;538221.87;-26040.93;746524.09;-630394.75;-111443.08;-177126.75;319489.25;-91088.69,1,0,SABR,EOD,Error_SolverFailed
365,IR FWD Delta,CHF,-145048.54;-415038.59;-288046.39;648690.99;438884.3;-257561.97;-747463.9;-345557.61;434193.68;982513.25;478448.75;828373.37;48082.69;901985.95;-319012.89;522099.97;24689.07;-131833.67;-267977.58;-961419.6;412350.44;766607.64;597210.09;783898.93;-512050.15;584144.99;-366537.98;-548801.42;-818190.47;872670.58;179029.69;315771.73;744840.51;-566884.92;-52076.28;484893.47;-69382.98;-17328.44;-378836.86;654523.45;125543.93;-809721.25;-352146.15;-92711.67;359823.53;11733.05;243193.03;-814441.9;872403.94;596020.48;892808.17;-590092.26;-88695.87;-656915.47;225511.09;4779.76;-578548.84;-121645.7;-819747.39;460234.55;867218.41;-67152.27;576077.73;-764808.97;-37540.2;-281111.97;82042.21;721746.94;-910488.83;392116.11;423266.55;-975985.92;-330980.72;960689.23;856876.7;-337121.98;-629923.48;-454092.75;-217070.41;20331.52;456371.5;-497125.75;549349.06;956118.48;-907402.42;140450.34;18089.14;-186083.92;-255378.89;818940.06;754720.35;-209740.89;985963.16;479643.9;53817.09;-820486.07;775156.39;-601048.69;383206.16;-926752.75,6,0,SABR,EOD,
388,IR Basis Delta,CAD,256446.98;814076.75;-394571.14;456887.97;-451567.71;-215469.91;-954274.55;-871932.69;422159.24;-564521.45;-453865.76;-618047.4;-653124.43;795464.79;279079.3;-833920.64;228090.18;204330.48;953199.96;894249.64;331293.76;499014.09;-233577.13;235993.67;594257.15;-329219.15;68424.38;-106313.4;6524.71;-746793.96;949927.72;150672.21;-757014.2;103340.62;446766.89;256685.5;-55985.79;175554.12;796670.38;-597731.5;245731.34;236895.1;-781831.64;402757.78;187739.84;-148898.12;-114968.55;560457.22;188899.12;-406685.93;920211.02;358507.1;-248518.27;-856541.02;-455056.48;740130.55;927963.47;732029.6;-29833.01;42131.35;-998780.91;613189.99;-253139.44;972850.15;-152957.92;-502164.95;-936770.91;-150048.79;644755.09;70636.38;-668851.13;-760231.83;66149.32;375124.62;-275213.79;802927.04;-899063.39;-749358.87;915867.18;883639.79;-371467.47;-801600.5;331521.27;983849.88;416808.29;907072.07;-792080.66;-872491.94;290928.95;-434972.49;-243994.64;451956.95;666170.46;-390576.82;-187648.88;-666390.1;376996.82;-952728.51;233774.47;-797328.39,9,0,COPULA,EOD,
584,IR Basis Delta,GBP,717063.0;-10070.1;-657679.26;-984117.8;-728591.14;487498.13;-320111.4;772876.57;-641846.02;-860693.23;76764.63;107655.26;-21839.88;-702037.36;-465508.65;707036.35;546623.22;712835.27;461975.22;-997975.4;-985287.73;83595.88;307183.11;372713.03;272117.54;826700.99;778364.17;955572.41;-674747.16;-171081.98;518897.88;-6499.58;474480.56;-882219.86;-829224.05;323787.85;21244.56;896908.78;-667699.97;-64763.52;242269.38;-98173.79;-469946.78;-703792.21;777565.33;253682.27;-58387.56;-519084.9;232044.18;-203098.45;526410.36;237860.75;336276.58;574685.36;53862.32;-394970.45;378906.54;302310.03;-8502.25;632294.78;-894461.75;-459166.27;-680845.0;-296897.73;905489.06;349329.43;745636.17;-510473.43;813114.88;-994614.9;161308.63;-547547.88;502652.71;944555.32;-120794.25;531175.98;-234060.09;-538943.35;376520.83;522945.17;-123233.99;444485.15;-177516.63;569844.27;-602826.45;-169888.78;-976832.51;615448.48;487095.88;-996007.78;-626316.35;918639.86;-449515.98;436817.18;601044.86;-116919.29;-646756.47;-206419.54;-363285.28;-463334.11,5,0,COPULA,EOD,
618,IR Par Delta,SEK,-15647.05;-799609.07;-538056.73;137158.55;277669.66;-755525.7;-168567.68;354315.41;-310264.38;962780.4;799016.97;775861.66;729316.06;-558797.54;-165788.93;539835.42;445499.11;602167.44;408667.69;-53075.91;568547.8;-290920.58;716787.86;-592616.73;-741617.75;556767.37;-115145.7;691513.61;-103189.28;-745131.34;-455075.86;1833.13;-127997.53;793685.57;855750.36;-719383.83;528969.69;-516629.52;-214785.25;796295.0;-361082.58;453609.49;-662687.99;-147279.54;604443.8;-48261.03;-29968.23;-525127.91;668747.16;-127134.42;-402425.04;-237430.52;45072.57;-158367.24;863355.77;-177224.82;470119.17;-596704.68;-322558.91;-798556.22;-260011.53;-310267.77;-765641.11;892848.62;-682911.77;336815.78;-980825.95;-467491.51;207655.17;-233883.56;-387599.59;154100.31;28967.78;179910.8;-824973.79;-44604.73;501323.84;-532476.44;991366.9;219339.33;995290.11;-528901.91;-960206.5;145799.52;402142.03;171237.27;426724.81;465394.26;231409.98;839452.96;599148.99;-423946.47;111503.03;-975728.95;695747.73;135835.12;437507.76;89716.43;333805.73;506245.77,9,0,BASE,EOD,
750,IR Par Delta,USD,-674111.02;-922977.6;-144858.2;434814.08;151186.68;996988.98;875924.23;-722713.44;-613412.72;-765218.58;-656956.44;657825.31;702500.31;-711905.76;60226.14;-175884.09;684382.71;-975308.09;101446.34;-828584.26;-164749.65;-930774.77;319731.96;-198182.14;-742365.82;-724995.29;37141.48;-711869.87;-822092.76;401156.91;-40931.69;-237093.83;116116.03;-451620.86;607322.17;37859.16;402216.66;-69121.07;-285545.09;-829056.87;485367.35;278889.55;912302.86;-569561.28;-999615.41;-268977.42;52924.45;385378.09;580217.38;-710871.35;-792480.0;-820483.52;251882.43;-838799.71;914478.17;809020.81;-891764.76;404543.48;96919.87;-113438.35;-614068.23;525662.6;14954.23;227926.08;988378.68;891320.84;-363331.06;478709.89;561313.68;-789385.35;683331.38;-16692.82;-395280.78;-782463.17;858044.84;341096.22;885313.05;628461.25;500859.16;-60030.29;561795.08;-408057.97;-229357.01;463692.27;-21557.01;338059.9;-116256.07;-423921.41;261513.9;94334.02;-514579.73;884204.96;441650.31;16522.75;251252.78;228103.4;97641.3;-44122.51;46407.65;444431.3,1,0,SABR,EOD,
849,IR FWD Delta,JPY,-158686.01;662966.92;-900376.64;745143.55;-926694.99;-296607.22;60947.89;893957.0;375622.67;804570.48;-6306.97;-932675.99;114505.13;-606014.76;204251.55;-964897.11;-170992.31;41744.36;655981.91;934998.59;-289250.75;556542.39;-593221.81;-62669.13;231098.41;-409803.96;582143.25;58253.66;762858.41;-271927.26;-408284.28;2711.19;-866953.56;-453270.34;835686.0;185622.87;127560.5;558990.33;-815055.65;-199832.89;-43994.08;877588.78;435666.02;-997190.23;-32997.14;526614.59;601098.0;919330.44;296279.43;-157454.01;522806.01;568417.98;-177472.1;665610.55;412092.23;615640.14;-488426.51;662101.08;-169354.27;785395.79;-568293.65;-247172.79;680997.37;437839.08;-329658.38;-481921.68;952088.96;-335993.66;-963190.59;473610.98;63652.19;-82047.31;-437231.52;-310521.23;106801.68;-213689.82;15365.03;-432970.68;757134.73;366390.25;344080.55;-619893.79;171908.3;535803.77;590625.78;454696.65;179726.88;-380451.89;-426038.08;100915.39;-434653.57;800101.97;-86490.07;170181.95;693000.9;119144.76;700233.74;907800.46;-397328.94;-429086.75,10,0,BASE,EOD,
865,IR FWD Delta,SEK,-586121.25;-810280.79;703299.33;-13800.04;-802205.69;783649.68;328581.92;-762594.35;958328.74;-398013.49;147172.76;849117.11;777413.82;-137651.76;190330.58;-998655.45;-528340.81;371525.46;889797.09;-319735.58;-674019.94;389689.45;242084.48;-375112.85;592987.29;980644.11;820447.14;647517.75;-77187.86;732825.45;696513.13;-417651.92;-735417.34;181727.02;513059.56;-974351.21;-269959.7;392077.61;153257.86;-810552.18;-609841.57;129409.08;241970.87;-674524.13;-481494.61;36973.0;327997.36;-501586.91;-10868.58;-639309.63;-336032.44;557156.46;587091.65;-692817.16;276534.02;28747.48;-913512.2;-673297.77;752808.38;50255.35;469357.18;415508.83;-955004.89;-784175.58;-710920.2;662112.39;-513579.04;-677329.91;162942.72;-346497.35;-394096.18;489650.68;685300.89;-190833.58;-955645.26;-634219.82;-760070.65;854679.58;700982.08;987541.79;-450782.33;550573.12;-374623.61;214041.23;582463.87;597763.55;-33851.39;566685.6;88893.08;980000.52;-854473.15;510450.44;109383.72;453714.88;-293722.62;-872515.58;-777047.71;898703.71;-714008.89;-311381.28,6,0,SABR,EOD,
254,IR Par Delta,SEK,-942446.08;-520515.88;-963907.3;798976.15;-224998.96;166651.45;718619.89;-369149.33;572274.68;546867.1;-805907.12;-931654.59;242213.25;395450.55;-661218.61;401951.45;-522822.63;146502.79;359907.51;640719.53;-591013.97;480472.14;874857.43;438434.54;358336.66;-841405.93;-924305.75;197605.43;-939319.88;246411.89;-24918.12;109686.75;-727043.85;-992391.97;-659367.71;-443405.05;528240.81;-624156.74;-280619.44;476679.6;-891107.63;-724530.72;-38122.67;886335.96;-701331.19;605391.01;-706451.59;-656467.13;-988161.58;205858.19;-342940.5;255955.47;710601.12;463093.53;55984.56;775439.71;65163.79;-347502.16;-548429.8;-61349.82;-586135.32;-155073.09;209799.8;-39115.92;-470676.37;-136523.04;-582484.93;678185.0;924420.47;291742.72;496033.87;123335.37;342796.9;166591.65;-289363.29;-205869.73;389348.44;374884.1;695348.45;552157.47;641862.1;410224.44;348510.74;74371.25;538341.37;-752353.45;-164899.98;-539380.74;137905.82;591927.78;999679.02;-72039.93;-930667.94;-284630.7;-588885.47;-834599.73;393682.4;-436499.4;356521.62;164355.35,5,0,COPULA,EOD,
